AssetId,StableID,UnitNameRu,Category,Event,CandidateId,RawFilePath,RuntimeFilePath,DurationSeconds,SampleRate,BitDepth,Channels,LUFS,PeakDbTP,HeadSilenceMs,TailSilenceMs,Status,QC_Notes
VO_RU_SU_BogatyrOreCarrier_Move_01,SU_BogatyrOreCarrier,Горнорудная машина ГРМ-8 «Богатырь»,Ground Vehicles,Move,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Move_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Move_01.wav,1.251,48000,24,1,-17.03,-2.01,75.0,179.0,PASS,
VO_RU_SU_BogatyrOreCarrier_Attack_01,SU_BogatyrOreCarrier,Горнорудная машина ГРМ-8 «Богатырь»,Ground Vehicles,Attack,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Attack_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Attack_01.wav,1.729,48000,24,1,-17.49,-2.0,75.0,179.2,PASS,
VO_RU_SU_BogatyrOreCarrier_Ability_01,SU_BogatyrOreCarrier,Горнорудная машина ГРМ-8 «Богатырь»,Ground Vehicles,Ability,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Ability_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Ability_01.wav,1.917,48000,24,1,-17.0,-2.48,75.0,179.4,PASS,
VO_RU_SU_BogatyrOreCarrier_Damaged_01,SU_BogatyrOreCarrier,Горнорудная машина ГРМ-8 «Богатырь»,Ground Vehicles,Damaged,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Damaged_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Damaged_01.wav,1.309,48000,24,1,-17.11,-2.0,75.0,180.3,PASS,
VO_RU_SU_BogatyrOreCarrier_Elite_01,SU_BogatyrOreCarrier,Горнорудная машина ГРМ-8 «Богатырь»,Ground Vehicles,Elite,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Elite_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Elite_01.wav,1.861,48000,24,1,-17.31,-2.0,75.0,179.3,PASS,
VO_RU_SU_BogatyrOreCarrier_Idle_01,SU_BogatyrOreCarrier,Горнорудная машина ГРМ-8 «Богатырь»,Ground Vehicles,Idle,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Idle_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Idle_01.wav,1.835,48000,24,1,-17.13,-2.0,75.0,176.8,PASS,
VO_RU_SU_BogatyrOreCarrier_Death_01,SU_BogatyrOreCarrier,Горнорудная машина ГРМ-8 «Богатырь»,Ground Vehicles,Death,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Death_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_BogatyrOreCarrier/VO_RU_SU_BogatyrOreCarrier_Death_01.wav,1.635,48000,24,1,-17.0,-2.16,75.0,179.3,PASS,
VO_RU_SU_RysScout_Selected_01,SU_RysScout,Боевая разведмашина БРМ-27 «Рысь»,Ground Vehicles,Selected,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RysScout/VO_RU_SU_RysScout_Selected_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RysScout/VO_RU_SU_RysScout_Selected_01.wav,1.369,48000,24,1,-17.02,-2.01,75.0,179.9,PASS,
VO_RU_SU_RysScout_Move_01,SU_RysScout,Боевая разведмашина БРМ-27 «Рысь»,Ground Vehicles,Move,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RysScout/VO_RU_SU_RysScout_Move_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RysScout/VO_RU_SU_RysScout_Move_01.wav,1.275,48000,24,1,-17.41,-2.0,75.0,178.0,PASS,
VO_RU_SU_RysScout_Attack_01,SU_RysScout,Боевая разведмашина БРМ-27 «Рысь»,Ground Vehicles,Attack,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RysScout/VO_RU_SU_RysScout_Attack_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RysScout/VO_RU_SU_RysScout_Attack_01.wav,1.942,48000,24,1,-17.02,-2.01,75.0,180.0,PASS,
VO_RU_SU_RysScout_Ability_01,SU_RysScout,Боевая разведмашина БРМ-27 «Рысь»,Ground Vehicles,Ability,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RysScout/VO_RU_SU_RysScout_Ability_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RysScout/VO_RU_SU_RysScout_Ability_01.wav,1.3,48000,24,1,-17.0,-3.08,75.0,179.5,PASS,
VO_RU_SU_RysScout_Damaged_01,SU_RysScout,Боевая разведмашина БРМ-27 «Рысь»,Ground Vehicles,Damaged,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RysScout/VO_RU_SU_RysScout_Damaged_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RysScout/VO_RU_SU_RysScout_Damaged_01.wav,2.482,48000,24,1,-17.0,-2.25,75.1,180.6,PASS,
VO_RU_SU_RysScout_Elite_01,SU_RysScout,Боевая разведмашина БРМ-27 «Рысь»,Ground Vehicles,Elite,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RysScout/VO_RU_SU_RysScout_Elite_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RysScout/VO_RU_SU_RysScout_Elite_01.wav,2.126,48000,24,1,-17.04,-2.0,75.0,180.0,PASS,
VO_RU_SU_RysScout_Idle_01,SU_RysScout,Боевая разведмашина БРМ-27 «Рысь»,Ground Vehicles,Idle,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RysScout/VO_RU_SU_RysScout_Idle_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RysScout/VO_RU_SU_RysScout_Idle_01.wav,2.069,48000,24,1,-17.18,-2.0,75.0,179.9,PASS,
VO_RU_SU_RysScout_Death_01,SU_RysScout,Боевая разведмашина БРМ-27 «Рысь»,Ground Vehicles,Death,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_RysScout/VO_RU_SU_RysScout_Death_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_RysScout/VO_RU_SU_RysScout_Death_01.wav,2.773,48000,24,1,-17.12,-2.0,75.0,179.8,PASS,
VO_RU_SU_GranitMBT_Selected_01,SU_GranitMBT,Основной танк ОБТ-92 «Гранит»,Ground Vehicles,Selected,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GranitMBT/VO_RU_SU_GranitMBT_Selected_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GranitMBT/VO_RU_SU_GranitMBT_Selected_01.wav,1.227,48000,24,1,-17.0,-2.22,75.0,180.0,PASS,
VO_RU_SU_GranitMBT_Move_01,SU_GranitMBT,Основной танк ОБТ-92 «Гранит»,Ground Vehicles,Move,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GranitMBT/VO_RU_SU_GranitMBT_Move_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GranitMBT/VO_RU_SU_GranitMBT_Move_01.wav,1.432,48000,24,1,-17.0,-3.62,75.0,179.2,PASS,
VO_RU_SU_GranitMBT_Attack_01,SU_GranitMBT,Основной танк ОБТ-92 «Гранит»,Ground Vehicles,Attack,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GranitMBT/VO_RU_SU_GranitMBT_Attack_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GranitMBT/VO_RU_SU_GranitMBT_Attack_01.wav,1.275,48000,24,1,-17.03,-2.07,75.0,179.3,PASS,
VO_RU_SU_GranitMBT_Ability_01,SU_GranitMBT,Основной танк ОБТ-92 «Гранит»,Ground Vehicles,Ability,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GranitMBT/VO_RU_SU_GranitMBT_Ability_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GranitMBT/VO_RU_SU_GranitMBT_Ability_01.wav,1.079,48000,24,1,-17.0,-2.14,75.0,179.4,PASS,
VO_RU_SU_GranitMBT_Damaged_01,SU_GranitMBT,Основной танк ОБТ-92 «Гранит»,Ground Vehicles,Damaged,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GranitMBT/VO_RU_SU_GranitMBT_Damaged_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GranitMBT/VO_RU_SU_GranitMBT_Damaged_01.wav,1.988,48000,24,1,-17.02,-2.04,75.0,179.0,PASS,
VO_RU_SU_GranitMBT_Elite_01,SU_GranitMBT,Основной танк ОБТ-92 «Гранит»,Ground Vehicles,Elite,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GranitMBT/VO_RU_SU_GranitMBT_Elite_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GranitMBT/VO_RU_SU_GranitMBT_Elite_01.wav,1.565,48000,24,1,-17.71,-2.0,75.0,180.0,PASS,
VO_RU_SU_GranitMBT_Idle_01,SU_GranitMBT,Основной танк ОБТ-92 «Гранит»,Ground Vehicles,Idle,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GranitMBT/VO_RU_SU_GranitMBT_Idle_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GranitMBT/VO_RU_SU_GranitMBT_Idle_01.wav,1.969,48000,24,1,-17.12,-2.0,75.0,179.9,PASS,
VO_RU_SU_GranitMBT_Death_01,SU_GranitMBT,Основной танк ОБТ-92 «Гранит»,Ground Vehicles,Death,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GranitMBT/VO_RU_SU_GranitMBT_Death_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GranitMBT/VO_RU_SU_GranitMBT_Death_01.wav,1.677,48000,24,1,-17.06,-2.0,75.0,179.4,PASS,
VO_RU_SU_ZarevoMLRS_Selected_01,SU_ZarevoMLRS,Термобарическая РСЗО ТРС-18 «Зарево»,Ground Vehicles,Selected,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Selected_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Selected_01.wav,1.755,48000,24,1,-17.04,-2.01,75.0,179.5,PASS,
VO_RU_SU_ZarevoMLRS_Move_01,SU_ZarevoMLRS,Термобарическая РСЗО ТРС-18 «Зарево»,Ground Vehicles,Move,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Move_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Move_01.wav,1.435,48000,24,1,-17.01,-2.02,75.0,179.7,PASS,
VO_RU_SU_ZarevoMLRS_Attack_01,SU_ZarevoMLRS,Термобарическая РСЗО ТРС-18 «Зарево»,Ground Vehicles,Attack,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Attack_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Attack_01.wav,1.515,48000,24,1,-17.01,-2.03,75.0,176.9,PASS,
VO_RU_SU_ZarevoMLRS_Ability_01,SU_ZarevoMLRS,Термобарическая РСЗО ТРС-18 «Зарево»,Ground Vehicles,Ability,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Ability_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Ability_01.wav,1.438,48000,24,1,-17.08,-2.0,75.0,180.0,PASS,
VO_RU_SU_ZarevoMLRS_Damaged_01,SU_ZarevoMLRS,Термобарическая РСЗО ТРС-18 «Зарево»,Ground Vehicles,Damaged,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Damaged_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Damaged_01.wav,1.371,48000,24,1,-17.02,-2.04,75.0,179.8,PASS,
VO_RU_SU_ZarevoMLRS_Elite_01,SU_ZarevoMLRS,Термобарическая РСЗО ТРС-18 «Зарево»,Ground Vehicles,Elite,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Elite_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Elite_01.wav,2.195,48000,24,1,-17.01,-2.02,75.0,178.4,PASS,
VO_RU_SU_ZarevoMLRS_Idle_01,SU_ZarevoMLRS,Термобарическая РСЗО ТРС-18 «Зарево»,Ground Vehicles,Idle,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Idle_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Idle_01.wav,1.515,48000,24,1,-17.07,-2.0,75.0,177.6,PASS,
VO_RU_SU_ZarevoMLRS_Death_01,SU_ZarevoMLRS,Термобарическая РСЗО ТРС-18 «Зарево»,Ground Vehicles,Death,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Death_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_ZarevoMLRS/VO_RU_SU_ZarevoMLRS_Death_01.wav,2.07,48000,24,1,-17.09,-2.0,75.0,180.0,PASS,
VO_RU_SU_GromoboyRam_Selected_01,SU_GromoboyRam,Электротаран ЭТМ-7 «Громобой»,Ground Vehicles,Selected,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Selected_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Selected_01.wav,1.495,48000,24,1,-17.02,-2.02,75.0,179.7,PASS,
VO_RU_SU_GromoboyRam_Move_01,SU_GromoboyRam,Электротаран ЭТМ-7 «Громобой»,Ground Vehicles,Move,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Move_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Move_01.wav,1.496,48000,24,1,-17.51,-2.0,75.0,176.6,PASS,
VO_RU_SU_GromoboyRam_Attack_01,SU_GromoboyRam,Электротаран ЭТМ-7 «Громобой»,Ground Vehicles,Attack,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Attack_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Attack_01.wav,1.495,48000,24,1,-17.0,-3.93,75.0,179.8,PASS,
VO_RU_SU_GromoboyRam_Ability_01,SU_GromoboyRam,Электротаран ЭТМ-7 «Громобой»,Ground Vehicles,Ability,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Ability_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Ability_01.wav,1.375,48000,24,1,-17.0,-2.07,75.0,180.0,PASS,
VO_RU_SU_GromoboyRam_Damaged_01,SU_GromoboyRam,Электротаран ЭТМ-7 «Громобой»,Ground Vehicles,Damaged,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Damaged_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Damaged_01.wav,1.496,48000,24,1,-17.0,-3.14,75.0,179.9,PASS,
VO_RU_SU_GromoboyRam_Elite_01,SU_GromoboyRam,Электротаран ЭТМ-7 «Громобой»,Ground Vehicles,Elite,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Elite_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Elite_01.wav,1.496,48000,24,1,-17.0,-2.07,75.0,180.0,PASS,
VO_RU_SU_GromoboyRam_Idle_01,SU_GromoboyRam,Электротаран ЭТМ-7 «Громобой»,Ground Vehicles,Idle,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Idle_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Idle_01.wav,2.67,48000,24,1,-17.06,-2.01,75.0,179.4,PASS,
VO_RU_SU_GromoboyRam_Death_01,SU_GromoboyRam,Электротаран ЭТМ-7 «Громобой»,Ground Vehicles,Death,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Death_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_GromoboyRam/VO_RU_SU_GromoboyRam_Death_01.wav,1.536,48000,24,1,-17.07,-2.0,75.0,179.4,PASS,
VO_RU_SU_VoevodaHeavyTank_Selected_01,SU_VoevodaHeavyTank,Тяжёлый танк прорыва ТТП-11 «Воевода»,Ground Vehicles,Selected,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Selected_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Selected_01.wav,1.711,48000,24,1,-17.01,-2.07,75.0,179.6,PASS,
VO_RU_SU_VoevodaHeavyTank_Move_01,SU_VoevodaHeavyTank,Тяжёлый танк прорыва ТТП-11 «Воевода»,Ground Vehicles,Move,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Move_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Move_01.wav,1.184,48000,24,1,-17.02,-2.03,75.0,179.7,PASS,
VO_RU_SU_VoevodaHeavyTank_Attack_01,SU_VoevodaHeavyTank,Тяжёлый танк прорыва ТТП-11 «Воевода»,Ground Vehicles,Attack,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Attack_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Attack_01.wav,1.335,48000,24,1,-17.24,-2.0,75.0,179.8,PASS,
VO_RU_SU_VoevodaHeavyTank_Ability_01,SU_VoevodaHeavyTank,Тяжёлый танк прорыва ТТП-11 «Воевода»,Ground Vehicles,Ability,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Ability_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Ability_01.wav,1.948,48000,24,1,-17.06,-2.0,75.0,179.7,PASS,
VO_RU_SU_VoevodaHeavyTank_Damaged_01,SU_VoevodaHeavyTank,Тяжёлый танк прорыва ТТП-11 «Воевода»,Ground Vehicles,Damaged,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Damaged_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Damaged_01.wav,1.695,48000,24,1,-17.03,-2.01,75.0,177.9,PASS,
VO_RU_SU_VoevodaHeavyTank_Elite_01,SU_VoevodaHeavyTank,Тяжёлый танк прорыва ТТП-11 «Воевода»,Ground Vehicles,Elite,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Elite_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Elite_01.wav,3.023,48000,24,1,-17.06,-2.01,75.0,179.9,PASS,
VO_RU_SU_VoevodaHeavyTank_Idle_01,SU_VoevodaHeavyTank,Тяжёлый танк прорыва ТТП-11 «Воевода»,Ground Vehicles,Idle,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Idle_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Idle_01.wav,1.531,48000,24,1,-17.4,-2.0,75.0,179.4,PASS,
VO_RU_SU_VoevodaHeavyTank_Death_01,SU_VoevodaHeavyTank,Тяжёлый танк прорыва ТТП-11 «Воевода»,Ground Vehicles,Death,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Death_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_VoevodaHeavyTank/VO_RU_SU_VoevodaHeavyTank_Death_01.wav,2.168,48000,24,1,-17.04,-2.01,75.0,179.6,PASS,
VO_RU_SU_KrechetInterceptor_Selected_01,SU_KrechetInterceptor,Истребитель И-47 «Кречет»,Aviation,Selected,soviet_voxcpm_ru_01,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Raw/SU_KrechetInterceptor/VO_RU_SU_KrechetInterceptor_Selected_01.wav,/Users/romanmolodyko/Documents/red-alert-4/Audio/Voice/RU/Soviet/Runtime/SU_KrechetInterceptor/VO_RU_SU_KrechetInterceptor_Selected_01.wav,1.295,48000,24,1,-17.01,-2.1,75.0,179.5,PASS,
